sk_empresa;sk_ramo_atividade;nu_ordem
6130;2615;0
1408;2616;1
723;2398;2
4478;2617;0
5053;2618;4
3547;2390;0
5767;2418;1
5053;2619;3
440;2620;2
1632;2621;2
440;2468;1
5171;2622;0
4478;2623;1
1633;2519;1
4479;2447;1
1633;2397;0
3631;2624;2
1739;2625;1
9414;2626;2
1740;2627;0
6116;2392;0
1739;2628;0
9414;2629;1
3631;2630;1
6116;2415;1
5053;2631;2
719;2593;0
5770;2522;1
4479;2439;0
5770;2526;0
9701;2433;0
1216;2418;1
5838;2412;2
1247;2422;4
5911;2389;2
5911;2398;1
7994;2632;1
3717;2633;2
8003;2390;0
5124;2634;0
9696;2635;2
1472;2389;0
8005;2389;0
5124;2526;3
8516;2392;2
5860;2390;2
9701;2415;4
9696;2518;3
5124;2522;4
8829;2398;0
9701;2392;3
3717;2636;1
3946;2390;0
3717;2389;3
7994;2637;2
333;2390;0
7945;2422;0
8483;2434;3
7994;2463;3
1252;2554;1
1886;2638;0
1252;2552;2
6292;2389;0
8518;2399;0
5222;2639;2
1252;2399;3
9465;2390;1
5124;2640;2
5839;2492;0
8600;2392;0
7943;2468;2
8593;2473;0
1498;2641;0
9701;2429;2
3602;2398;0
9701;2428;1
7994;2401;4
337;2422;0
5124;2428;1
7943;2425;3
9696;2642;4
6340;2643;1
7943;2398;1
1247;2555;3
8516;2398;1
7943;2390;0
1517;2390;0
4958;2390;0
3718;2644;0
5864;2434;1
672;2425;3
8516;2390;0
4954;2645;3
1242;2646;2
5222;2520;1
3339;2389;0
8042;2425;4
1247;2647;2
3368;2395;0
1219;2406;2
8577;2428;1
3936;2422;0
1517;2398;1
8042;2468;3
8042;2390;0
8042;2398;1
7974;2390;0
9310;2648;2
3334;2649;1
8844;2390;0
8844;2398;1
8042;2399;2
8577;2413;2
8483;2398;2
5850;2577;1
5844;2650;0
8516;2415;3
333;2425;3
9310;2651;4
8492;2652;4
333;2398;1
8600;2415;1
3334;2418;2
4551;2480;0
9445;2653;1
8577;2421;3
9310;2390;0
9465;2398;2
9445;2654;2
662;2389;0
1247;2655;1
672;2468;2
5622;2398;2
1464;2656;0
1242;2657;0
5118;2658;3
3416;2418;1
333;2468;2
1242;2406;1
4515;2390;0
4515;2425;3
4515;2468;2
5915;2659;0
9310;2422;3
9304;2422;0
4515;2398;1
5628;2389;0
9310;2398;1
8577;2467;0
8577;2425;4
2351;2660;1
8705;2660;3
8705;2661;1
2030;2660;3
2030;2662;2
6746;2663;4
8705;2662;2
2030;2661;1
4393;2664;0
9959;2665;4
2309;2661;1
4959;2661;0
2309;2662;2
2309;2660;3
5721;2666;2
5721;2667;1
4569;2660;3
3810;2664;0
121;2662;2
8190;2668;0
121;2660;3
1015;2667;0
4341;2669;4
3875;2670;0
4237;2671;3
1504;2672;1
5227;2660;3
3632;2667;1
1504;2671;2
3632;2671;2
1504;2673;0
6108;2674;2
4429;2671;4
4569;2662;2
4959;2675;2
6757;2676;4
1940;2677;3
4959;2670;1
4237;2678;2
709;2664;0
121;2661;1
8322;2679;0
7301;2680;4
69;2660;3
6361;2675;2
6672;2667;0
3828;2660;3
4107;2660;3
2814;2675;0
3589;2671;3
2495;2660;3
8328;2660;3
5849;2681;1
2495;2662;2
8569;2682;1
4107;2662;2
8328;2661;1
2495;2683;1
69;2683;1
6698;2684;1
8682;2685;1
7342;2667;0
4107;2661;1
3828;2661;1
6041;2664;0
506;2686;0
6352;2687;1
69;2662;2
1669;2667;0
4823;2688;1
5620;2689;3
4553;2671;1
3841;2664;0
2829;2661;1
8328;2662;2
2829;2662;2
4553;2667;0
1669;2690;1
4098;2691;3
5318;2692;1
700;2675;1
2829;2660;3
9883;2660;3
319;2660;3
2518;2675;0
9883;2661;1
6653;2693;2
8670;2664;0
1188;2694;1
6002;2671;1
1188;2695;0
5318;2671;2
3352;2696;0
7255;2664;0
8247;2697;3
5227;2661;1
3628;2696;4
9890;2698;1
1351;2661;1
7284;2688;1
9552;2688;1
1351;2662;2
3583;2662;2
3583;2683;1
1973;2699;0
9552;2671;2
3828;2662;2
4431;2699;0
319;2661;1
1986;2700;3
319;2662;2
9883;2662;2
4282;2664;0
3583;2660;3
1351;2660;3
9886;2701;3
4839;2670;1
1910;2660;3
5538;2662;2
5366;2661;1
5538;2661;1
4314;2664;0
8079;2670;0
6840;2662;2
1535;2688;1
6840;2661;1
6840;2660;3
1155;2660;3
3265;2671;4
346;2660;3
1155;2661;1
5366;2660;3
4501;2664;0
4037;2702;1
2077;2699;1
9234;2703;2
1155;2662;2
2683;2680;2
8824;2694;1
5207;2704;3
4893;2705;3
5383;2660;3
1910;2662;2
1814;2664;0
5383;2661;1
8824;2706;0
5207;2671;4
5383;2662;2
5087;2671;4
9271;2696;0
5087;2678;3
2954;2667;0
30;2707;0
5693;2660;3
5693;2662;2
4770;2697;3
5693;2661;1
1827;2680;3
5538;2660;3
350;2660;3
5366;2662;2
2113;2662;2
3931;2671;2
350;2662;2
2113;2661;1
3931;2667;1
8049;2671;2
8049;2667;1
1547;2661;1
4755;2660;3
4903;2660;3
4755;2662;2
8926;2670;0
8929;2708;4
9234;2707;3
8052;2661;1
1547;2660;3
2113;2660;3
1547;2662;2
3689;2709;0
4903;2661;1
5828;2710;0
350;2661;1
346;2662;2
4190;2664;0
9240;2711;1
4755;2661;1
778;2675;1
5830;2712;1
4903;2662;2
3221;2700;2
8484;2671;1
8052;2660;3
8484;2667;0
3264;2671;0
8038;2664;0
8052;2662;2
346;2661;1
6244;2713;1
3975;2660;3
3489;2662;2
3489;2661;1
4694;2714;2
4331;2670;0
8386;2715;4
4882;2661;1
3975;2662;2
5287;2660;3
9182;2667;0
4882;2662;2
3803;2661;1
4569;2661;1
9469;2664;0
3803;2662;2
3181;2671;2
3803;2660;3
4882;2660;3
5287;2661;1
8508;2697;2
5195;2664;0
8386;2716;3
2625;2670;1
7015;2675;1
6304;2675;1
2878;2661;1
9123;2661;1
5986;2717;2
5287;2662;2
8514;2675;2
9123;2662;2
3167;2671;2
9261;2675;0
2997;2662;2
2997;2660;3
2997;2661;1
415;2664;0
2053;2718;1
4790;2710;0
9123;2660;3
2878;2660;3
2878;2662;2
3489;2660;3
7602;2719;0
7799;2670;0
5388;2660;3
5388;2662;2
1796;2664;0
3975;2661;1
5388;2661;1
5227;2662;2
1910;2661;1
6544;2671;0
8910;2671;1
8910;2667;0
2806;2720;0
34;2721;2
4696;2722;3
7474;2723;1
1311;2724;2
9956;2720;0
9639;2725;1
34;2726;1
9015;2727;2
3422;2728;2
1239;2729;0
1311;2730;1
4321;2731;1
9639;2732;0
2808;2733;1
3080;2734;0
2280;2720;0
3367;2735;0
2373;2736;4
3080;2737;1
6518;2720;0
3080;2725;2
700;2733;0
34;2738;3
9294;2731;1
4321;2739;0
6385;2740;0
5610;2741;0
1070;2742;0
34;2743;0
2885;2720;0
1070;2744;1
9515;2745;2
6385;2746;1
3495;2747;4
3495;2748;3
8030;2749;2
1442;2720;0
533;2750;0
5143;2751;0
2867;2752;0
5434;2751;0
3642;2751;0
852;2752;0
6715;2750;0
4472;2753;3
9120;2751;0
2801;2751;0
4472;2751;2
4647;2754;1
35;2752;0
4381;2750;0
45;2751;0
4384;2751;0
2654;2755;3
3733;2752;0
2720;2756;3
9510;2751;0
59;2750;0
3039;2751;0
4175;2751;0
8674;2751;0
4193;2751;0
8512;2751;0
4248;2751;0
1280;2757;1
7719;2752;0
9046;2758;2
2193;2752;0
8150;2752;0
1286;2751;0
2218;2752;0
3902;2750;0
6238;2751;0
3210;2757;1
3210;2759;0
1280;2759;0
5201;2751;0
8075;2751;0
4042;2752;0
4072;2752;0
6655;2752;0
1739;2760;4
2376;2752;0
1325;2752;0
1739;2761;3
1073;2752;0
8155;2751;0
726;2752;0
2418;2751;0
9016;2762;0
6583;2751;0
8154;2763;3
2291;2751;0
6185;2751;0
6378;2750;0
5742;2751;0
2056;2764;0
1998;2751;0
7949;2751;0
301;2751;0
777;2751;0
6421;2765;0
7950;2751;0
7958;2766;0
9756;2752;0
7826;2767;1
8904;2768;0
2519;2769;1
8904;2770;1
418;2771;2
6561;2771;0
9301;2768;0
8233;2772;0
6108;2773;3
2551;2772;0
9301;2770;1
3112;2774;4
9359;2771;0
8895;2771;0
3631;2775;4
1590;2771;0
1175;2776;1
1175;2777;2
1154;2770;1
1154;2768;0
2748;2768;0
4511;2768;0
4511;2770;1
6418;2770;1
9979;2772;3
8485;2778;1
8630;2768;0
4748;2771;4
4966;2774;4
7646;2779;2
1509;2780;1
36;2771;0
7977;2771;0
6418;2768;0
8630;2770;1
7015;2772;2
1295;2770;1
1295;2768;0
2748;2770;1
5737;2770;1
7319;2771;0
5737;2768;0
9546;2781;1
9062;2782;0
7303;2771;0
5740;2783;0
5828;2784;1
1673;2785;0
1576;2785;0
3914;2785;0
5080;2785;0
8070;2785;0
8073;2786;1
5431;2785;0
2728;2787;3
2728;2788;2
9253;2785;0
1873;2785;0
8810;2786;1
9162;2785;0
1263;2785;0
2107;2785;0
8318;2785;0
4763;2783;0
2102;2785;0
2103;2789;4
1265;2785;0
2918;2790;2
4008;2785;0
5925;2791;4
2918;2783;3
4707;2785;0
7694;2785;0
3236;2785;0
3234;2785;0
1274;2783;0
2957;2792;4
1599;2785;0
4774;2785;0
3613;2785;0
1063;2785;0
2933;2785;0
8093;2793;2
2960;2783;0
5811;2785;0
3195;2794;0
8407;2785;0
4835;2785;0
3195;2795;1
2182;2785;0
995;2796;0
5208;2785;0
443;2797;1
3201;2785;0
4097;2785;0
3205;2785;0
6852;2785;0
6843;2798;1
5826;2785;0
5682;2785;0
8086;2785;0
3455;2799;1
391;2783;0
8422;2800;3
9511;2801;0
8962;2789;3
9511;2802;1
2172;2783;0
7066;2803;1
9753;2785;0
7951;2785;0
310;2804;4
9062;2805;3
1175;2806;4
7015;2807;3
9064;2808;4
1507;2809;2
1509;2810;2
2763;2783;0
3370;2785;0
6036;2785;0
6937;2785;0
1480;2785;0
1507;2811;1
3600;2812;4
4550;2785;0
5622;2813;3
4944;2785;0
329;2785;0
6357;2785;0
4952;2785;0
5438;2785;0
5622;2809;4
1189;2785;0
5042;2814;4
5318;2815;3
3742;2785;0
874;2816;2
3314;2785;0
693;2793;1
6335;2785;0
1447;2785;0
5230;2801;0
9799;2783;0
3271;2817;1
5230;2802;1
6424;2785;0
5597;2818;4
2890;2785;0
4520;2819;3
1175;2820;3
1697;2785;0
9808;2785;0
1891;2821;4
9804;2822;4
5297;2785;0
1893;2785;0
9062;2823;1
3398;2785;0
6299;2785;0
2757;2785;0
6297;2794;3
98;2793;1
5043;2785;0
6297;2795;4
2468;2785;0
9062;2793;2
2880;2785;0
4218;2785;0
9062;2809;4
5158;2785;0
6924;2816;2
2883;2785;0
6924;2794;1
2055;2783;0
515;2824;1
5406;2785;0
5713;2783;3
3519;2825;2
130;2785;0
122;2785;0
5713;2826;2
8371;2785;0
9876;2785;0
3524;2785;0
9542;2785;0
2301;2827;2
9962;2828;2
5491;2783;0
3825;2829;3
2630;2830;1
3497;2785;0
5012;2785;0
2992;2785;0
7592;2831;1
2416;2783;0
834;2785;0
6015;2785;0
2996;2785;0
1763;2785;0
4790;2784;1
9859;2793;4
418;2832;3
9263;2785;0
3806;2783;0
3501;2833;1
4477;2834;2
2552;2794;0
2552;2795;1
5478;2785;0
9030;2797;2
6104;2835;3
2557;2785;0
9957;2785;0
2519;2805;4
1083;2785;0
2519;2793;3
6104;2836;2
5476;2785;0
5769;2785;0
5420;2797;1
5052;2815;4
6115;2785;0
6753;2785;0
1405;2837;4
4630;2785;0
9364;2830;1
6113;2785;0
1342;2793;1
9881;2838;0
4859;2785;0
6096;2802;1
4481;2785;0
1025;2785;0
3844;2785;0
9854;2785;0
6096;2801;0
4062;2785;0
158;2783;0
2265;2785;0
9835;2785;0
2976;2785;0
5761;2785;0
8984;2839;4
5047;2797;3
8983;2785;0
1003;2803;1
4477;2815;3
3466;2785;0
995;2840;1
1000;2783;0
4891;2785;0
7604;2785;0
9005;2785;0
1112;2785;0
6193;2841;1
1118;2793;1
6549;2785;0
36;2797;1
2427;2785;0
7628;2842;0
2642;2785;0
7628;2843;1
4880;2844;1
1549;2845;3
1476;2845;1
1612;2846;3
4880;2847;0
7058;2845;2
1406;2848;2
1546;2849;0
38;2850;3
1630;2851;2
6686;2845;2
8255;2845;2
6639;2849;2
6639;2852;1
7952;2853;1
6101;2854;2
5398;2845;1
2922;2845;4
5611;2844;1
8622;2855;1
1612;2856;1
1612;2857;2
5827;2845;2
7588;2845;0
8622;2849;2
6101;2858;3
5611;2847;0
3348;2845;3
1702;2859;1
6101;2860;1
4019;2861;0
8622;2862;3
9242;2863;0
8625;2864;2
9764;2865;3
2225;2866;1
7935;2867;3
2211;2868;3
8301;2869;0
2778;2869;0
7942;2870;1
1824;2870;2
9139;2865;4
8311;2870;1
843;2871;4
7285;2872;0
2189;2869;1
9833;2873;3
7929;2870;3
7965;2869;0
9223;2869;4
72;2874;0
1296;2865;1
7615;2872;3
1192;2872;1
1630;2871;4
7935;2875;4
9462;2870;1
2222;2876;4
8754;2869;0
1347;2869;4
1204;2871;3
8587;2869;2
9744;2877;2
1679;2869;2
1476;2870;2
9458;2878;2
9458;2879;3
884;2870;4
7469;2871;0
9405;2869;1
334;2872;1
2799;2870;1
7466;2874;0
7952;2880;4
9268;2871;3
1347;2871;3
89;2870;1
9197;2881;1
2790;2869;4
2225;2882;0
7262;2870;1
1495;2865;2
1966;2865;0
1206;2870;1
9268;2870;2
1205;2865;2
8530;2871;3
8975;2883;3
1376;2884;3
7058;2880;4
9964;2871;3
841;2884;4
9825;2869;0
1549;2870;4
7700;2869;0
7060;2865;4
8048;2869;3
8692;2869;2
2698;2869;0
9820;2869;0
1264;2869;0
348;2880;1
9237;2872;1
8184;2870;3
2282;2885;1
7683;2870;2
1702;2870;4
1279;2871;0
7082;2870;2
1279;2869;1
8275;2869;0
993;2872;0
1857;2870;3
1431;2870;0
2123;2886;4
352;2871;1
1575;2887;4
9156;2872;0
848;2874;0
1698;2871;4
7063;2870;2
8061;2865;1
7380;2869;3
7063;2871;3
1309;2871;4
1308;2870;4
9704;2888;2
7317;2870;1
2300;2872;3
9256;2870;4
7801;2869;4
1520;2869;0
2299;2869;0
9886;2889;4
1424;2869;0
8711;2873;1
2673;2869;1
8695;2871;1
8370;2874;0
2303;2880;4
9767;2871;1
8420;2869;0
843;2870;3
138;2869;2
8486;2871;3
8682;2871;2
8486;2870;2
9964;2869;4
2285;2870;1
8255;2870;3
9288;2868;1
9259;2880;1
1162;2865;1
9605;2869;2
2082;2871;1
1532;2869;4
2682;2872;1
9807;2865;1
1704;2890;4
1709;2871;0
38;2870;4
2088;2891;3
3440;2872;1
4295;2871;1
6417;2870;1
3019;2869;0
4823;2869;2
6754;2874;0
4797;2870;2
4796;2870;2
6363;2874;0
6127;2890;4
5689;2865;1
3145;2871;0
5252;2870;1
3223;2871;1
6849;2892;4
6498;2869;0
3408;2865;0
4554;2870;2
6499;2871;1
5364;2865;2
5907;2890;1
4058;2870;2
4197;2872;4
4198;2874;0
5685;2893;4
6349;2870;1
5854;2886;3
6516;2869;0
6516;2865;1
5022;2869;0
6853;2880;4
6545;2894;2
3615;2870;1
6940;2895;4
4689;2871;2
5398;2870;2
3880;2896;1
4067;2897;3
4083;2870;2
3356;2870;0
3282;2870;1
4247;2871;0
4872;2870;0
4276;2869;1
5850;2869;4
3890;2871;1
5281;2872;1
3623;2869;0
3478;2870;1
6685;2885;3
6704;2871;3
3089;2898;1
3294;2870;0
3443;2886;4
5594;2870;4
6704;2870;2
6021;2872;0
6039;2865;1
5595;2868;4
3472;2870;1
5598;2869;1
5588;2869;2
6695;2873;2
6220;2870;4
4251;2874;0
5827;2869;4
4905;2872;1
3456;2874;0
2833;2868;1
3447;2865;2
5827;2870;3
5221;2865;0
6743;2870;2
5951;2865;0
6686;2880;4
3484;2874;0
5240;2871;2
6708;2870;4
6258;2899;4
3952;2900;4
3640;2901;3
5447;2870;1
4902;2869;0
6258;2902;3
3038;2872;0
4942;2903;3
6652;2870;1
4438;2904;1
4931;2872;1
4213;2871;2
4220;2870;3
5937;2902;0
4220;2871;4
5937;2899;1
5626;2869;2
6404;2905;0
553;2906;0
6404;2907;1
549;2908;0
554;2906;0
2008;2905;0
549;2909;1
4412;2910;3
4412;2911;1
5103;2906;0
9518;2912;0
2061;2905;0
4412;2913;2
2094;2913;1
9518;2914;2
3268;2906;0
3269;2907;0
9518;2915;1
7808;2916;0
7808;2917;1
7811;2905;0
7812;2905;0
7807;2918;1
6415;2906;0
9515;2919;1
9515;2920;0
7807;2921;0
4326;2922;1
1917;2906;0
9399;2923;2
5160;2924;0
9419;2906;0
6265;2925;2
6265;2926;4
9399;2927;1
5108;2916;0
3397;2928;1
7982;2905;0
7982;2907;1
5142;2929;0
4359;2915;1
4359;2930;2
6265;2931;0
3397;2932;0
4359;2933;0
9399;2934;0
5204;2935;0
4326;2936;0
9353;2906;0
5211;2937;3
5211;2918;2
3424;2905;0
5211;2938;1
5211;2939;0
8043;2940;2
8030;2941;0
3422;2942;1
8030;2943;1
3422;2944;0
8043;2945;3
6265;2946;3
8043;2947;1
8043;2948;0
6265;2949;1
3329;2934;0
7920;2917;2
9420;2906;0
7920;2916;0
5121;2950;0
1960;2951;1
7920;2952;1
5108;2914;3
1982;2953;2
1982;2914;4
1982;2954;3
1982;2955;0
5108;2918;2
7933;2956;0
5108;2957;1
1982;2958;1
1960;2959;0
6319;2905;0
6315;2936;0
6327;2917;1
9423;2906;0
9421;2960;0
6327;2916;0
9421;2961;1
9422;2962;0
3346;2963;0
7934;2964;2
7934;2939;0
7933;2965;1
7934;2966;3
3342;2960;0
7933;2967;2
3342;2961;1
7934;2915;1
7807;2968;2
9710;2906;0
9709;2906;0
2326;2922;0
9707;2969;0
5001;2970;0
9725;2971;0
9707;2972;1
2328;2922;0
9721;2922;0
2343;2915;1
9725;2973;1
2094;2910;2
341;2974;1
9705;2975;1
341;2976;0
2343;2917;2
9710;2924;1
7585;2977;1
7585;2978;0
7585;2936;2
4493;2979;2
5001;2965;1
4508;2980;1
4493;2981;1
4508;2982;0
4969;2983;1
2301;2984;0
4969;2939;0
3160;2934;0
6581;2958;0
9703;2905;0
6581;2930;1
3160;2926;1
9705;2985;0
3078;2906;0
7393;2986;0
3077;2987;0
7393;2988;1
7402;2989;1
2356;2990;0
7402;2991;0
7348;2992;1
3075;2993;0
3075;2994;2
3073;2906;0
9816;2906;0
7348;2995;0
7402;2996;2
3075;2962;1
6692;2936;0
3077;2937;1
7472;2997;1
7473;2905;0
7472;2998;0
7473;2907;1
2356;2999;1
7470;3000;0
7474;3001;0
4561;2922;0
2377;3002;0
2373;3003;3
2428;2934;0
2373;2939;0
6648;2905;0
2428;2926;1
2373;3004;2
2373;3005;1
2343;2939;0
6512;2906;0
441;3006;0
6513;3007;2
2142;2934;0
6508;2918;1
4482;2939;0
3185;3008;1
6513;3009;0
6520;2983;2
6520;2906;1
6520;2939;0
4482;2906;1
2169;2905;0
5033;2905;0
2169;2907;1
4482;2937;3
6513;3010;1
521;3011;1
523;2907;1
521;3012;0
523;2905;0
2094;2922;0
521;3013;2
6446;2935;0
9551;2922;0
7702;2934;0
5042;3014;0
3214;3015;0
5042;3016;1
519;2926;1
3212;2906;0
519;2934;0
4462;3017;0
6508;2921;0
4489;3018;1
2239;2922;1
7653;3019;0
2239;3020;0
2238;3021;1
2243;2926;1
2238;3022;0
2243;2934;0
3185;3023;0
4493;3024;0
5001;3025;2
2248;2939;0
2244;2906;0
4489;3020;2
2248;3026;1
2248;3027;2
4489;3028;0
6529;2936;2
6529;3029;0
6529;3030;1
4482;3011;2
5018;3031;1
7643;3032;0
5018;3033;0
426;2924;0
7643;3034;1
5014;2905;0
4485;2924;0
4488;2907;1
4484;2906;0
9608;2924;0
4488;2905;0
4483;2906;0
4484;2926;1
4412;3035;0
9047;3010;2
5479;2927;0
9047;3036;0
9031;3037;0
1345;2939;0
4180;3011;2
9010;2934;0
9047;3009;1
9057;2966;4
9057;2909;3
3801;3038;0
9057;2939;0
8676;2906;0
1345;2983;1
9057;3039;2
9057;2908;1
1361;2905;0
1311;3017;0
3882;3018;1
3882;2926;2
8742;3040;0
5215;3041;2
3882;3028;0
8742;2949;1
9015;2905;1
5490;2907;1
5490;2905;0
9025;2906;0
1326;3017;1
9015;3042;0
5723;3043;0
4068;2906;0
1326;3044;0
5479;2923;1
3725;2983;3
3725;2914;4
3798;3045;1
8523;2906;0
1484;2907;1
3725;2939;0
8531;3015;0
3725;3005;1
8496;2905;0
4180;3013;3
4180;3046;1
4180;3028;0
3725;3047;2
1484;2905;0
8500;2907;1
8500;2905;0
9135;2906;0
5421;2939;0
4156;3048;0
5421;2983;1
3783;2906;0
8638;3049;0
5835;3050;0
8638;3051;1
5436;2906;0
8592;2933;0
1473;2989;0
8586;2907;1
5869;2905;0
8586;2905;0
8592;2954;1
5869;2907;1
1451;3052;1
1451;3053;0
3798;3054;0
5605;2934;0
5605;3055;1
5607;2905;0
5605;3056;2
1185;3057;0
8835;2934;0
9010;2936;1
5609;2906;0
5541;3057;0
8850;2917;1
5537;2962;0
8850;2916;0
5609;2926;1
1182;2906;0
1158;3058;0
1212;3059;0
5608;2905;0
8919;3060;0
5581;3061;1
8919;3062;1
5581;3063;0
5580;2961;1
3992;2934;0
5580;2960;0
3992;2922;1
1179;2962;0
1177;2906;0
1181;3064;0
1177;2926;1
4003;2916;0
1181;3065;1
4003;2917;1
1176;2906;0
3965;2905;0
3899;2906;0
5516;2922;0
8835;2926;1
5664;2905;0
8811;3066;0
8993;3067;0
8811;2966;1
8993;3068;1
5690;3028;0
5690;3018;1
9008;2905;0
5688;2924;1
1289;3069;0
3937;2906;0
5688;2939;0
5688;2983;2
1281;2989;0
8826;3070;1
8826;3071;4
8826;3072;2
8826;3073;3
1139;2913;1
8826;3074;0
1139;2922;0
1139;2910;2
8825;2905;0
8818;2906;0
5527;2905;0
1257;2905;0
5527;2907;1
8823;2905;0
1257;2907;1
8823;2907;1
8822;2907;0
8742;2983;2
8260;3075;2
8260;3076;0
8256;2905;0
8260;2953;1
3588;2926;1
4181;2905;0
1685;2909;1
5277;2907;1
6110;2970;0
6110;3025;1
1774;3027;2
1734;2906;0
8246;2916;0
3588;2934;0
8246;2917;1
1721;2906;0
5277;2905;0
1688;2905;0
1687;2939;0
1689;2983;2
1687;3077;1
1686;2906;0
1689;2939;0
1687;3078;2
1689;2962;1
1701;3079;0
5285;2905;0
1701;3080;1
6053;2905;0
5289;2905;0
1703;2963;0
4266;2906;1
4266;2939;0
8261;2905;0
776;2906;0
8152;2906;0
1774;3026;1
4316;2906;0
8156;2924;0
6197;2922;0
9294;3081;0
6200;2906;0
5215;3045;4
5215;3060;1
5215;3082;0
5215;3083;3
1809;2905;0
8157;2906;0
1809;2907;1
6204;2924;0
775;2906;0
4306;2933;0
4306;2954;1
1783;2905;0
4305;3015;0
1776;2906;0
3509;2925;1
1777;2906;0
1777;2926;1
3509;3084;2
8158;2933;0
3495;2947;1
8158;3027;2
3495;3085;0
3509;3032;0
8158;3086;1
3496;2906;0
3495;2940;2
1774;2939;0
3647;2905;0
3647;2907;1
5977;2917;1
3659;3087;1
4238;2939;0
6003;2983;1
1685;2908;0
6001;3088;2
864;3049;0
6003;2939;0
863;2906;0
864;3051;1
6001;2980;1
4238;2983;1
6001;3089;3
6001;3090;0
5977;2916;0
1551;3091;0
1551;3092;1
9170;3093;0
9168;2922;0
1541;2905;0
5926;2906;0
1545;2963;0
5930;2926;0
900;2961;1
1585;3043;0
900;2960;0
5932;2926;1
5931;2934;0
8421;3094;0
5931;2926;1
5932;2934;0
3659;3082;0
3605;3028;0
3605;2926;2
1634;3095;2
3605;3018;1
5300;2983;1
4260;2905;0
3606;2905;0
4266;2983;2
5290;3025;2
1681;2907;1
5290;2962;1
1681;2905;0
5291;2934;0
5300;2939;0
5291;2926;1
5290;2970;0
4259;2934;0
3628;3096;0
861;2924;0
9224;2912;0
862;2906;0
1634;2966;3
9224;3097;2
1634;3098;1
1634;2916;0
9224;3099;1
3608;2906;0
3611;2926;1
3607;2906;0
3611;2934;0
9224;3027;4
4257;3069;0
9224;3100;3
5305;3101;0
5209;3000;0
6846;2964;1
7193;3058;0
6846;3102;0
2658;3029;0
3047;2915;1
6846;3103;2
2924;3104;0
150;2960;0
4696;2939;0
2862;2989;1
2705;2963;0
3047;2917;2
2807;2924;0
2966;2991;0
66;2936;0
2966;2989;1
2527;3105;4
4760;3089;4
2527;2939;0
2893;2905;0
7306;2907;1
2527;3096;1
2527;3106;3
2527;3107;2
66;3057;1
6843;3014;0
6825;2905;0
2635;2906;0
9967;2960;0
6713;2905;0
2524;2907;0
7264;3108;1
4696;3109;2
118;2934;0
2631;2934;0
7274;3110;0
7274;3111;2
4813;3112;2
2631;3113;1
7147;2906;0
52;2934;0
2966;2996;2
52;2926;1
2658;2936;2
4813;2964;1
4696;3011;1
2808;2906;0
7274;3114;1
6759;3115;0
6828;2965;0
7264;3116;0
7132;2960;0
6861;2905;0
3047;2939;0
6861;2907;1
2887;2939;0
2862;2991;0
2862;2996;2
118;2926;1
4813;3117;0
2804;2906;0
2887;2983;1
154;2905;0
150;2961;1
4760;3118;3
9967;2961;1
4760;2980;1
2545;3119;0
7166;3120;1
4876;3121;0
2539;2924;0
7166;2906;2
2498;2906;0
9978;3000;0
9860;3041;2
4760;3122;2
7152;2924;0
2658;3030;1
7166;3123;3
7150;2926;1
7149;2906;0
39;2968;0
6828;2967;1
4876;3124;2
2910;3031;1
7148;2905;0
9980;2906;0
9860;3036;0
6945;2926;0
7166;3115;0
7150;2934;0
2910;3033;0
4760;3090;0
4639;2906;0
7166;3125;4
7132;2961;1
7161;2905;0
6825;2907;1
6759;3126;1
9860;3012;1
115;2924;0
2823;3127;1
4876;3097;1
4675;2906;0
2823;2955;0
7289;2935;0
7306;2905;0
4355;3128;2
3820;3129;0
6296;3130;2
1102;3131;0
7279;3129;0
3865;3132;0
9007;3133;1
2681;3134;1
4355;3135;0
7279;3136;1
8335;3137;0
3820;3138;2
4614;3139;1
3341;3140;0
2681;3140;0
687;3141;1
3820;3136;1
9007;3142;0
372;3138;0
4503;3140;0
3159;3143;0
1699;3144;0
9843;3143;0
687;3145;3
8322;3146;1
4069;3136;1
4975;3147;1
8277;3138;0
6296;3148;1
4975;3149;0
6296;3143;0
3384;3150;0
4069;3129;0
4069;3138;2
4975;3151;2
6587;3152;0
687;3153;2
7958;3154;4
7584;3140;1
4355;3155;1
7584;3143;0
3369;3143;0
5741;3143;0
6576;3156;0
4961;3147;1
5301;3132;0
4961;3157;0
6586;3143;0
6296;3158;3
5304;3143;0
647;3159;2
3689;3160;2
3689;3161;3
3220;3130;1
3220;3155;0
3689;3162;1
9571;3139;2
9571;3163;1
4473;3164;4
6416;3143;0
40;3138;2
5867;3142;0
7827;3144;0
5032;3144;1
5032;3138;0
7831;3143;0
5032;3165;4
5032;3166;3
5867;3133;1
9167;3137;0
5032;3167;2
5099;3168;0
